1650
qstr_Kłódka Kłódka
qstr_{playername}?_Nic_mi {playername}?_Nic_mi_to_nie_mówi_po_roku_całym_spędzonym_w_Szkocji.
qstr_Słyszeć_może_i_s� Słyszeć_może_i_słyszałem,_lecz_nie_przypomnieć_sobie_nie_mogę_przy_jakiej_okazji...
qstr_{playername}?Hmm..._ {playername}?Hmm..._byliście_może_w_Paryżu?_Znałem_pewną_damę_o_podobnym_nazwisku...
qstr_Wybaczcie_lecz_nie_b Wybaczcie,_lecz_nie_było_dane_mi_słyszeć..._chociaż,_znałem_kapitana_statku_angielskiego,__właśnie_tego,_który_koloniści_zatopili_w_Bostonie,_bodajże_w_1773..._ten_kapitan_miał_właśnie_oficera_o_podobnym_nazwisku..._może_to_przypadek_jednak,_bo_z_twarzy_zupełnie_jesteście_niepodobni.
qstr_Długo_przebywałem_w Długo_przebywałem_we_Francji_ostatnimi_czasy,_w_winnicach_mego_kuzyna,_nie_było_więc_mi_dane_słyszeć_nic_o_waszmości.
qstr_{playername}?W_Krako {playername}?W_Krakowie_na_świętego_Floriana_stróże_miejskie_szukały_zbiega_o_takim_nazwisku...
qstr_{playername}?_Ponad_ {playername}?_Ponad_trzy_lata_podróżowałem_po_Ameryce,_wybaczcie,_lecz_nie_znam_was_ze_słyszenia.
qstr_{playername}?A_tak_c {playername}?A_tak,_coś_tam_o_was_mówili_w_karczmie..._strzelacie_podobno,_tak?
qstr_Zajmujecie_się_rusz Zajmujecie_się_rusznikarstwem_czy_strzelacie..._nie_pamiętam,_słyszeć_o_was_słyszałem.
qstr_{playername}?W_Lubli {playername}?W_Lublinie_powiadali,_żeście_jest_kurwiarz_i_łajdak..._Nie_pamiętam_imienia,_lecz_jeśli_nie_o_tobie,_to_jednym_z_krewnych,_lub_innym_szlachcicu_podobnego_nazwiska.
qstr_{playername}?_Był_p {playername}?_Był_pewien_słynny_zbój_o_takim_nazwisku..._pewno_wasz_dziad?_Może_ojciec?
qstr_{playername}?Słysza {playername}?Słyszałem_i_miło_mi_powitać_znakomitego_strzelca.
qstr_{playername}?_Podobn {playername}?_Podobno_jesteście_zapalonym_pojedynkowiczem..._miło_mi_poznać.
qstr_{playername}?_Wiele_ {playername}?_Wiele_o_was_słyszałem,_rad_jestem_z_naszego_spotkania.
qstr_Hmm_wyście_postrzel Hmm,_wyście_postrzelili_podobno_kuzyna_mego,_tak?_Wielce_mnie_tym_ująłeś._Wyobraź_sobie,_że_za_moim_plecami_uwodził_moje_kochanki_i_cudze_żony_zarazem,_jak_śmiał!
qstr_Nie_jedno_obiło_mi_ Nie_jedno_obiło_mi_się_o_uszy,_podobno_nieźle_strzelacie.
qstr_Wiele_mówili_wśró Wiele_mówili_wśród_prostego_ludu_o_przewagach_waszmości..._winszuję.
qstr_Pierwszy_strzelec_w_ Pierwszy_strzelec_w_Rzeczpospolitej,_winszuję_renomy_i_sławy..._zważ_jednak,_że_krucha_to_rzecz...
qstr_Ah_mówią_że_przed Ah,_mówią,_że_przedłużeniem_waszmości_ręki_jest_spust_i__podobno_niema_lepszego_strzelca_w_całej_Rzeczpospolitej..._podobno.
qstr_{playername}?_Zaszcz {playername}?_Zaszczyt_to_wielki_dla_mnie,_witam_najsprawniejszego_strzelca_w_Rzeczpospolitej!
qstr_To_co_obaczymy_kto_l To_co,_obaczymy_kto_lepsze_ma_oko?
qstr_Radbym_się_z_waści Radbym_się_z_waścią_zmierzyć_na_pistolety,_zobaczymy_kto_sprawniejszy?
qstr_{playername}?_Nie_ko {playername}?_Nie_kojarzę..._możeś_kuzyn_mego_sąsiada?_Albo_wiem,_bratanek_jego_żony?_Eh,_tam,_niepodobnyś.
qstr_{playername}?_Pierws {playername}?_Pierwsze_słyszę..._możeś_kuzyn_mego_sąsiada?_Eh,_tam,_niepodobnyś._A_może_ojciec_mojego_brata?_E,_za_młodyś._Ale_z_gęby_wyglądasz_zupełnie_jak_brat_mego_brata.
qstr_{playername}?_Nie_by {playername}?_Nie_było_mi_dane_słyszeć_o_was..._a_może_to_wy_jesteście_tym_co_połowę_najlepszych_kurtyzan_pozarażał_francą?
qstr_Witaj_nie_przypomina Witaj,_nie_przypominam_sobie..._ale_z_gęby_to_jak_mój_bratanek._Mów_mi_WUJU!
qstr_Czołem_nie_pamięta Czołem,_nie_pamiętam_waści_za_nic..._chyba,_że_to_piliście_baryłkę_w_trzy_kwadranse?_Nie?_Niech_diabli_porwą_tego_opoja!
qstr_Hmm...{playername}?_ Hmm...{playername}?_Coś_tam_o_was_słyszałem..._czyżbyśmy_razem_zajazd_na_Pienińskich_robili?
qstr_{playername}?_Coś_t {playername}?_Coś_tam_o_was_słyszałem..._czyżbyśmy_razem_zajazd_na_Cienińskich_robili?
qstr_Hmm...{playername}?_T Hmm...{playername}?_Tak_słyszałem_o_was_kiedyś..._chyba_roku_pańskiego_1773,_bodajże_na_jarmarku_we_Włodawie,_to_były_czasy...
qstr_Hmm...{playername}?N Hmm...{playername}?Nie_pamiętam...__Ha,_już_wiem,_piłeś_ze_mną_trzy_niedziele_pod_Lwowem,_ha,_to_były_czasy...
qstr_Hmm...{playername}?_Ta Hmm...{playername}?_Tak_słyszałem_o_was_kiedyś..._chyba_w_anno_domini_1783,_na_jarmarku_we_Wróblach,_pod_Opocznem.
qstr_{playername}?_Nieobc {playername}?_Nieobce_mi_twoje_imię._Byłeś_może_na_odpuście_w_Tczewie?_Jeszcze_za_króla_Sasa...
qstr_Hmm...{playername}?_C Hmm...{playername}?_Czymś_tam_się_wykazałeś..._tylko_nie_pamiętam_czym...__zaraz_se_przypomnę.
qstr_Czołem_...__słysze Czołem_...__słyszeć_o_waści_słyszałem,_ale_to_tyle,_bo_wspólnie_chyba_nie_piliśmy..._
qstr_Czołem_słyszeć_to Czołem,_słyszeć,_to_słyszałem,_ale_pić_nie_mieliśmy_jeszcze_okazji,_co?_Chyba,_że_wtedy_na_weselisku_u_Jana..._stryja_mojego...
qstr_Witam_nie_znam_waśc Witam,_nie_znam_waści..._ale_z_oczu_widzę,_że_szabla_to_część_waszej_ręki.
qstr_Dzień_dobry_nie_pam Dzień_dobry,_nie_pamiętam_waści_za_nic..._chyba,_że_to_wy_zjedliście_to_prosie_w_Wygodzie..._kwadrans_bodajże..?_Niech_was_diabli!
qstr_Czołem_nie_raz_i_ni Czołem,_nie_raz_i_nie_dwa_słyszałem_o_waszmości,_ale_chętnie_obaczę_jak_w_rzeczywistości_robisz_szablą...
qstr_Witam_rzadko_mam_tak Witam,_rzadko_mam_tak_znamienitych_gości..._rad_jestem_tym_bardziej,_że_utarłeś_kichawę_memu_sąsiadowi!_
qstr_Czołem_dobrze_was_wi Czołem,_dobrze_was_wiedzieć_w_zdrowiu..._rad_jestem_tym_bardziej,_że_utarłeś_kichawę_memu_sąsiadowi!
qstr_{playername}?_Niezmi {playername}?_Niezmiernie_się_cieszę,_że_wreszcie_się_spotykamy..._ha,_zacny_człek,_pociąłeś_parę_niedziel_temu_mego_zajadłego_wroga!_Do_dzisiaj_wstać_nie_może!
qstr_Witam_słyszałem__o Witam,_słyszałem,__o_waszmości_nie_jednokrotnie...
qstr_Czołem_rad_jestem_z Czołem,_rad_jestem_z_naszego_spotkania,_wiele_o_waszmości_słyszałem...
qstr_{playername}?_Chylę {playername}?_Chylę_czoła,_przed_najsłynniejszym_szermierzem_w_Rzeczpospolitej...
qstr_{playername}?_Czapki {playername}?_Czapki_z_głów,_toż_przecie_pierwszą_szablę_w_Rzeczpospolitej_mam_przed_sobą...
qstr_To_co_obaczymy_kto_w To_co,_obaczymy_kto_wprawniej_szablą_robi?
qstr_Radbym_się_z_waści� Radbym_się_z_waścią_zmierzyć_na_szable,_zobaczylibyśmy_kto_wprawniej_włada_orężem...
qstr_Pojedynek_został_pr Pojedynek_został_przegrany!
qstr_Dziś_okazałeś_sie Dziś_okazałeś_sie_lepszy,_chyle_czoła,_tu_jest_należna_ci_suma_{reg2}_talarów.
qstr_Byłeś_lepszy_oto_s Byłeś_lepszy,_oto_suma_na_jaką_się_umówiliśmy._
qstr_Dzisiaj_zwycięstwo_ Dzisiaj_zwycięstwo_jest_po_twojej_stronie,_oto_twa_wygrana.
qstr_Pojedynek_został_wy Pojedynek_został_wygrany!
qstr_Troops_have_been_rem Troops_have_been_removed.
qstr_Udaj_się_do_kryjów Udaj_się_do_kryjówki_bandytów.
qstr_Dostarczono_broń_do Dostarczono_broń_do_jednego_z_oddziałów!
qstr_Mamy_was!_A_łotry_p Mamy_was!_A,_łotry,_poddajcie_się,_a_nikomu_nic_nie_zrobimy.
qstr_No_wóz_albo_przewó No,_wóz_albo_przewóz,_w_dyby_do_nas_albo_na_tamten_świat,_co_wolicie?
qstr_Stawajcie_jak_przyst Stawajcie_jak_przystało,_albo_poddajcie_się._Nikt_się_nie_dowie,_że_nie_daliście_rady_pokonać_nas...
qstr_Czego_tam_chcecie? Czego_tam_chcecie?
qstr_Zejdźcie_nam_z_drog Zejdźcie_nam_z_drogi,_a_nikomu_nie_stanie_się_krzywda.
qstr_Jeśli_nie_wiecie_je Jeśli_nie_wiecie_jesteśmy_na_służbie..._radzę_uważać_kogo_zatrzymujecie.
qstr_Poddajemy_się_nie_a Poddajemy_się,_nie_atakujcie!
qstr_Szkoda_ludzi_liczymy Szkoda_ludzi,_liczymy_na_dobre_traktowanie_w_niewoli.
qstr_Cóż_liczymy_na_hon Cóż,_liczymy_na_honorowe_traktowanie.
qstr_Będziemy_walczyć_d Będziemy_walczyć_do_końca!
qstr_Nie_dostaniecie_nas_ Nie_dostaniecie_nas_żywcem,_do_ataku!_
qstr_Po_moim_trupie_bąd� Po_moim_trupie,_bądźcie_gotowi_na_walkę_do_końca!
qstr_Czołem_panie_{s68} Czołem_panie_{s68}
qstr_Dzień_dobry_panie_{ Dzień_dobry,_panie_{s68}
qstr_w_czym_możemy_pomó w_czym_możemy_pomóc?_
qstr_czego_trzeba?_ czego_trzeba?_
qstr_jak_możemy_pomóc? jak_możemy_pomóc?
qstr_gadajcie_prędko_w_c gadajcie_prędko,_w_czym_rzecz?
qstr_czego_tam_trzeba? czego_tam_trzeba?
qstr_No_mamy_was_wreszcie No,_mamy_was_wreszcie,_tym_razem_nie_umkniecie._
qstr_Wpadł_ptaszek_w_kla Wpadł_ptaszek_w_klateczkę..._Dalej_kamraci,_na_nich!
qstr_Hola_mości_panie_gd Hola,_mości_panie,_gdzie_tak_spieszno?_Po_dobroci_staniecie_i_zdrowych_ostawimy_was_całych,_jak_nie..._wolałbym_nie_być_w_waszej_skórze.
qstr_Oj_coś_waszmości_w Oj,_coś_waszmości_wlecze_się_za_kolasą,_czy_to_aby_nie_za_ciężki_mieszek,_hę?
qstr_Occoo_chhodzi_dobry_ Occoo_chhodzi_dobry_panie?_My_niewinne_ludzie_są.
qstr_Czego_tam?_Jakim_pra Czego_tam?_Jakim_prawem_mnie_zatrzymujecie?
qstr_A_łajdaki_jedne_co_ A_łajdaki,_jedne,_co_po_traktach_ludzi_zatrzymujecie,_hę?
qstr_Pętelką_służyć_ Pętelką_służyć_jaśnie_panu?_Czy_raczycie_zabrać_rzyć_z_traktu?
qstr_Spieszno_nam_zejdźc Spieszno_nam,_zejdźcie_dobrzy_ludzie_z_drogi_po_dobroci.
qstr_O_co_chodzi_dobry_pa O,_co_chodzi_dobry_panie?_
qstr_Gadaj_nim_urżnę_ci Gadaj_nim_urżnę_ci_język_tuż_nad_jajami,_z_czym_przychodzisz._
qstr_Oszołom_albo_przyg� Oszołom_albo_przygłup_nie_wiem_co_gorsze,_zabieraj_stąd_rzyć_jeśli_żywot_wciąż_ci_miły.
qstr_Wpadł_ptaszek_w_klat Wpadł_ptaszek_w_klateczkę..hehe.._zobaczymy_co_tam_macie_ze_sobą.
qstr_It_s_your_money_or_y It's_your_money_or_your_life,_{mate/girlie}._No_sudden_moves_or_we'll_run_you_through.
qstr_Lucky_for_you_you_ca Lucky_for_you,_you_caught_me_in_a_good_mood._Give_us_all_your_coin_and_I_might_just_let_you_live.
qstr_This_a_robbery_eh?_I This_a_robbery,_eh?_I_givin'_you_one_chance_to_hand_over_everythin'_you_got,_or_me_and_my_mates'll_kill_you._Understand?
qstr_we_have_made_very_li we_have_made_very_little_progress_so_far
qstr_we_have_suceeded_in_ we_have_suceeded_in_gaining_some_ground,_but_we_still_have_a_long_way_to_go
qstr_we_have_become_a_sig we_have_become_a_significant_force,_and_we_have_an_even_chance_of_victory
qstr_we_are_winning_the_w we_are_winning_the_war,_but_our_enemies_are_still_holding_on.
qstr_we_are_on_the_verge_ we_are_on_the_verge_of_victory._The_remaining_enemies_pose_no_threat,_but_we_still_need_to_hunt_them_down.
qstr_{!}current_town_was_ {!}current_town_was_{reg1},_now_moved_to_{s7}
qstr_{playername}_when_we {playername},_when_we_started_our_long_walk,_few_people_had_the_courage_to_support_me._And_fewer_still_would_be_willing_to_put_their_lives_at_risk_for_my_cause._But_you_didn't_hesitate_for_a_moment_in_throwing_yourself_at_my_enemies._We_have_gone_through_a_lot_together,_and_there_were_times_I_came_close_to_losing_all_hope._But_with_God's_help,_we_prevailed._It_is_now_time_for_me_to_leave_your_company_and_take_what's_rightfully_mine._From_now_on,_I_will_carry_out_the_great_responsibility_of_ruling_{s3}._There_still_lie_many_challanges_ahead_and_I_count_on_your_help_in_overcoming_those._And_of_course,_you_will_always_remain_as_my_foremost_vassal.
qstr__We_will_of_course_n _We_will_of_course_need_to_wait_until_the_realm_is_no_longer_on_campaign.
qstr_I_am_{s4}_the_ruler_ I_am_{s4},_the_ruler_of_{s6}
qstr_I_am_{s4}_a_vassal_o I_am_{s4},_a_vassal_of_{s6}
qstr_{s9}{reg5?_and_the_l {s9}{reg5?_and_the_lord_of_{s8}.:.
qstr_{s13}_asked_you_to_g {s13}_asked_you_to_gather_{reg3}_heads_of_cattle_and_deliver_them_back_to_him.
qstr_{s9}_asked_you_to_sc {s9}_asked_you_to_scout_{s13},_{s14}_and_{s15},_then_report_back.
qstr_{!}DEBUG_:_result_fo {!}DEBUG_:_result_for_political_is_{reg3}
qstr_you you
qstr_{!}DEBUG_:_result_for {!}DEBUG_:_result_for_new_liege_:_{reg31}
qstr_{!}DEBUG_:_result_for_ {!}DEBUG_:_result_for_old_liege_:_{reg32}
qstr_You_are_challenging_ You_are_challenging_me_to_a_duel?_How_droll!_As_you_wish,_{playername},_it_will_be_good_sport_to_bash_your_head_in.
qstr_{s16}_and_{s17} {s16}_and_{s17}
qstr_{!}{s16}_{s17} {!}{s16},_{s17}
qstr_Very_well_I_will_acc Very_well,_I_will_accept_you_back_into_my_ranks,_if_you're_ready_to_swear_your_solemn_oath_once_more.
qstr_A_pardon_will_only_b A_pardon_will_only_be_possible_if_you_are_willing_to_cede_{s17}_to_me._Do_you_agree_my_terms?
qstr_No._There_is_no_chan No._There_is_no_chance_of_peace_between_us,_I_am_not_interested.
qstr_{!}DEBUG_:_Initiativ {!}DEBUG_:_Initiative_{reg4},_helpfulness_{reg5}
qstr_{!}DEBUG____ai_behav {!}DEBUG_--_ai_behavior:_{reg0},_ai_object:_{reg1}
qstr_{s11}_and_{s12} {s11}_and_{s12}
qstr_{!}{s11}_{s12} {!}{s11},_{s12}
qstr_We_are_not_at_war_wi We_are_not_at_war_with_anyone.
qstr_We_are_at_war_with_{ We_are_at_war_with_{s12}.
qstr_go_on_the_offensive_ go_on_the_offensive_now.
qstr_act_to_defend_our_la act_to_defend_our_lands.
qstr_take_more_time_to_ga take_more_time_to_gather_the_army.
qstr_You_promised_to_help You_promised_to_help_{s13}_claim_the_throne_of_{s14}.
qstr_What_do_you_say_to_e What_do_you_say_to_entering_the_service_of_{s9}_as_a_mercenary_captain?_I_have_no_doubt_that_you_would_be_up_to_the_task.
qstr_{s9}_asked_you_to_ta {s9}_asked_you_to_take_a_message_to_{s13}._{s13}_was_believed_to_be_at_{s4}_when_you_were_given_this_quest.
qstr_{s9}_asked_you_to_tak {s9}_asked_you_to_take_a_message_to_{s13}_of_{s15}._{s13}_was_believed_to_be_at_{s4}_when_you_were_given_this_quest.
qstr_{s11}_asked_you_to_e {s11}_asked_you_to_escort_his_{s17}_{s13}_to_{s14}.
qstr_{s13}_asked_you_to_d {s13}_asked_you_to_deal_with_the_bandits_who_are_occupying_the_village_of_{s15}_and_then_report_back_to_him.
qstr_{s9}_asked_you_to_ra {s9}_asked_you_to_raise_{reg1}_{s14}_and_bring_them_to_him.
qstr_{s9}_asked_you_to_co {s9}_asked_you_to_collect_taxes_from_{s3}._He_offered_to_leave_you_one-fifth_of_all_the_money_you_collect_there.
qstr_{s9}_asked_you_to_hu {s9}_asked_you_to_hunt_down_a_fugitive_named_{s4}._He_is_currently_believed_to_be_at_{s3}.
qstr_{s9}_asked_you_to_as {s9}_asked_you_to_assassinate_a_local_merchant_at_{s3}.
qstr_{s9}_has_asked_you_t {s9}_has_asked_you_to_meet_with_a_spy_in_{s13}.
qstr_{s11}_asked_you_to_f {s11}_asked_you_to_follow_the_spy_that_will_leave_{s12}._Be_careful_not_to_let_the_spy_see_you_on_the_way,_or_he_may_get_suspicious_and_turn_back._Once_the_spy_meets_with_his_accomplice,_you_are_to_capture_them_and_bring_them_back_to_{s11}.
qstr_{s11}_asked_you_to_c {s11}_asked_you_to_capture_a_lord_from_{s13},_any_lord,_and_then_drag_your_victim_back_to_{s11}_for_safekeeping.
qstr_{s9}_asked_you_to_le {s9}_asked_you_to_lend_your_companion_{s3}_to_him_for_a_week.
qstr_{s9}_asked_you_to_col {s9}_asked_you_to_collect_the_debt_of_{reg4}_denars_{s3}_owes_to_him._{s3}_was_at_{s4}_when_you_were_given_this_quest.
qstr_{s11}_gave_you_a_fak {s11}_gave_you_a_fake_letter_to_fool_{s13}_into_banishing_his_vassal_{s16}._You_are_to_go_near_{s14},_give_the_letter_to_one_of_your_{s15}_and_send_him_into_the_town_as_a_messenger,_believing_his_orders_to_be_genuine.
qstr_{s9}_has_requested_y {s9}_has_requested_you_to_bring_him_{reg1}_{s3}_as_prisoners.
qstr_Lend_your_experience Lend_your_experienced_surgeon_{s3}_to_{s1}.
qstr_{!}DEBUG____{reg4}_h {!}DEBUG_--_{reg4}_hours_since_last_feast_for_{s4}
qstr_Then_take_it_with_my Then_take_it,_with_my_eternal_thanks._You_are_a_noble_{man/woman}._I_will_never_forget_that_you_helped_me_in_my_time_of_need.
qstr_Forgive_me_{playerna Forgive_me,_{playername},_but_I_must_insist_you_accept_it._The_money_means_little_to_me,_and_I_owe_you_so_much._Here,_take_it,_and_let_us_speak_no_more_of_this.
qstr_{playername}_what_a_ {playername},_what_a_dear_{man/woman}_you_are,_but_I_will_not_allow_you_to_refuse_this._I_owe_you_far_more_than_I_can_say,_and_I_am_sure_you_can_put_this_money_to_far_better_use_than_I.
qstr_{s11}_asked_you_to_r {s11}_asked_you_to_rescue_her_{s17},_{s13},_from_{s14}_by_switching_clothes_and_taking_his_place_in_prison.
qstr_{s11}_asked_you_to_re {s11}_asked_you_to_rescue_her_{s17},_{s13},_from_{s14}.
qstr_{s11}_asked_you_to_d {s11}_asked_you_to_deliver_a_message_to_{s13},_who_is_imprisoned_at_{s14}.
qstr_You_agreed_to_challe You_agreed_to_challenge_{s13}_to_defend_{s11}'s_honour.
qstr_{s5}__Persuasion_str {s5}_(Persuasion_strength:_{reg5})
qstr_Persuasion_Attempt Persuasion_Attempt
qstr_Najpierw_skończ_bie Najpierw_skończ_bieżący_rozkaz!
qstr_Czego_chcecie?_My..e Czego_chcecie?_My..er..._przeprowadzamy_manewry_na_tyłach,_aby_oskrzydlić_wroga.._
qstr_A_psubraty_czego_zat A_psubraty,_czego_zatrzymujecie_porządnych_ludzi?
qstr_Hołota_i_dzicz_na_t Hołota_i_dzicz_na_tych_traktach_się_zalęgła,_a_wy_jak_się_patrzy_stanowicie_jej_plugawy_element,_tfu,_gardzę_wami.^_Czy_to_wystarczy_abyście_zwlekli_się_z_traktu?_Spieszno_nam.
qstr_Czego?_Zajęci_jeste Czego?_Zajęci_jesteśmy..._Rozkaz_eskortowania_wozów_z_zaopatrzeniem_dostaliśmy..._pozwólcie,_że_odejdziemy.
qstr_No_pany_złote_guzy_ No,_pany,_złote_guzy,_żupany..._Heh,_nie_róbcie_problemów,_a_nikomu_nic_nie_grozi._My_przecie_dobre_chłopy,_hę?
qstr_Ha_dopadliśmy_kogo� Ha,_dopadliśmy_kogoś_wreszcie,_jak_się_patrzy_zdobycz,_dalej_brać_ich!
qstr_No_no_czyżby_acan_z No,_no,_czyżby_acan_zaległy_żołd_chciał_nam_wypłacić?_
qstr_Heh_właśnie_mieli� Heh,_właśnie_mieliśmy_iść_kogoś_ograbić,_a_tu_wy_się_napatoczyliście,_ależ_ten_los_płata_figle,_czyż_nie?
qstr_W_czymś_usłużyć? W_czymś_usłużyć?
qstr_W_czym_mogę_pomóc? W_czym_mogę_pomóc?
qstr_Co_waszmość_sobie_ Co_waszmość_sobie_życzy?
qstr_Oczywiście_oczywiś Oczywiście,_oczywiście,_za_dzień_grosz,_ni_więcej,_no_złocisz...khe,_5_złociszy_za_nockę,_miłego_postoju.
qstr_W_pokoju_będą_wsze W_pokoju_będą_wszelkie_wygody,_5_złociszy_za_nockę,_stanie_wam_na_pewno_grosza,_taniej_nie_znajdziecie_nigdzie,_zaręczam.
qstr_{!}DEBUG:_Gossip_for {!}DEBUG:_Gossip_for_troop_{reg3}
qstr_{!}DEBUG:_{s3} {!}DEBUG:_{s3}
qstr_A_villager_from_{s7} A_villager_from_{s7}_begged_you_to_save_their_village_from_the_bandits_that_took_refuge_there.
qstr_You_chose_well_{sir/ You_chose_well,_{sir/madam}._My_lads_know_how_to_keep_their_word_and_earn_their_pay.
qstr_Well_done_{sir/madam Well_done,_{sir/madam}._Keep_the_money_and_wine_coming_our_way,_and_there's_no_foe_in_Calradia_you_need_fear.
qstr_We_are_at_your_servi We_are_at_your_service,_{sir/madam}._Point_us_in_the_direction_of_those_who_need_hurting,_and_we'll_do_the_rest.
qstr_The_Guildmaster_of_{ The_Guildmaster_of_{s13}_has_asked_you_to_deal_with_looters_in_the_surrounding_countryside.
qstr_{s9}_of_{s3}_asked_y {s9}_of_{s3}_asked_you_to_deliver_{reg5}_units_of_{s6}_to_the_tavern_in_{s4}_in_7_days.
qstr_Escort_the_merchant_ Escort_the_merchant_caravan_to_the_town_of_{s8}.
qstr_Merchant_{s9}_of_{s4 Merchant_{s9}_of_{s4}_asked_you_to_hunt_down_the_troublesome_bandits_in_the_vicinity_of_the_town.
qstr_Guildmaster_of_{s4}_ Guildmaster_of_{s4}_gave_you_{reg12}_denars_to_pay_the_ransom_of_a_girl_kidnapped_by_bandits._You_are_to_meet_the_bandits_near_{s3}_and_pay_them_the_ransom_fee._After_that_you_are_to_bring_the_girl_back_to_{s4}.
qstr_Guildmaster_of_{s4}_p Guildmaster_of_{s4}_promised_you_{reg12}_denars_if_you_can_make_sure_that_{s12}_and_{s13}_no_longer_pose_a_threat_to_a_peace_settlement_between_{s15}_and_{s14}._In_order_to_do_that,_you_must_either_convince_them_or_make_sure_they_fall_captive_and_remain_so_until_a_peace_agreement_is_made.
qstr_The_Guildmaster_of_{s The_Guildmaster_of_{s14}_has_asked_you_to_deal_with_a_group_of_bandits_terrorising_the_streets_of_{s14}._They_only_come_out_at_night,_and_only_attack_lone_travellers_on_the_streets.
qstr_Guildmaster_of_{s10} Guildmaster_of_{s10}_asked_you_to_move_a_cattle_herd_to_{s13}._You_will_earn_{reg8}_denars_in_return.
qstr_He_is_not_commanding He_is_not_commanding_any_men_at_the_moment.
qstr_He_currently_command He_currently_commands_{reg0}_men{reg1?,_of_which_around_{reg1}_are_wounded:}.
qstr_The_elder_of_the_vil The_elder_of_the_village_of_{s3}_asked_you_to_bring_them_{reg5}_packs_of_grain.
qstr_The_elder_of_the_vill The_elder_of_the_village_of_{s13}_asked_you_to_train_{reg5}_peasants_to_fight_against_local_bandits.
qstr_The_elder_of_the_villa The_elder_of_the_village_of_{s3}_asked_you_to_bring_them_{reg5}_heads_of_cattle.
qstr_{s16}_and_{s15} {s16}_and_{s15}
qstr_{!}{s16}_{s15} {!}{s16},_{s15}
qstr_I_can_smell_a_fat_pu I_can_smell_a_fat_purse_a_mile_away._Methinks_yours_could_do_with_some_lightening,_eh?
qstr_Why_it_be_another_tr Why,_it_be_another_traveller,_chance_met_upon_the_road!_I_should_warn_you,_country_here's_a_mite_dangerous_for_a_good_{fellow/woman}_like_you._But_for_a_small_donation_my_boys_and_I'll_make_sure_you_get_rightways_to_your_destination,_eh?
qstr_Well_well_look_at_th Well_well,_look_at_this!_You'd_best_start_coughing_up_some_silver,_friend,_or_me_and_my_boys'll_have_to_break_you.
qstr_There_s_a_toll_for_p There's_a_toll_for_passin'_through_this_land,_payable_to_us,_so_if_you_don't_mind_we'll_just_be_collectin'_our_due_from_your_purse...
qstr_Another_fool_come_to Another_fool_come_to_throw_{him/her}self_on_my_weapon,_eh?_Fine,_let's_fight!
qstr_We_re_not_afraid_of_ We're_not_afraid_of_you,_{sirrah/wench}._Time_to_bust_some_heads!
qstr_That_was_a_mistake._ That_was_a_mistake._Now_I'm_going_to_have_to_make_your_death_long_and_painful.
qstr_Brave_words._Let_s_s Brave_words._Let's_see_you_back_them_up_with_deeds,_cur!
qstr_A_{s5}?_Well..._Yes_ A_{s5}?_Well..._Yes,_I_suppose_it_is._What_a_strange_thing_to_ask.
qstr_Eh?_No_it_most_certa Eh?_No,_it_most_certainly_is_not_a_{s5}._I'd_start_questioning_my_eyesight_if_I_were_you.
qstr_This_is_the_{reg4?to This_is_the_{reg4?town:village}_of_{s5},_{sir/madam}.
qstr_{s6}_Our_{reg4?town: {s6}_Our_{reg4?town:village}_and_the_surrounding_lands_belong_to_you_of_course,_my_{lord/lady}.
qstr_{s6}_Our_{reg4?town:v {s6}_Our_{reg4?town:village}_and_the_surrounding_lands_belong_to_{s7}_of_{s8}.
qstr_{s3}_and_{s5} {s3}_and_{s5}
qstr_{!}{s3}_{s5} {!}{s3},_{s5}
qstr_{reg20?We_mostly_pro {reg20?We_mostly_produce_{s5}_here:We_don't_produce_much_here_these_days}._If_you_would_like_to_learn_more,_you_can_speak_with_our_{reg4?guildmaster:village_elder}._He_is_nearby,_right_over_there.
qstr_{!}DEBUG____Total_pro {!}DEBUG_--_Total_production_for_{s4}:_{reg4}
qstr_jak_mogę_wam_pomóc jak_mogę_wam_pomóc_
qstr_w_czym_pomóc_waszmo w_czym_pomóc_waszmości
qstr_Ano_bywajcie_w_zdrow Ano,_bywajcie_w_zdrowiu._
qstr_porwana porwana
qstr_uprowadzona uprowadzona
qstr_Potocka Potocka
qstr_Sienińska Sienińska
qstr_Strzyżyńska Strzyżyńska
qstr_Burmistrzowa Burmistrzowa
qstr_Przybyłowska Przybyłowska
qstr_kolasą_do_kościoł kolasą_do_kościoła_w_niedzielę_jechała
qstr_karetą_w_sobotę_w_ karetą_w_sobotę_w_niewiadomym_celu_jechała
qstr_do_parku_na_przejaż do_parku_na_przejażdzkę_jechała
qstr_Popytaj_wśród_ludz Popytaj_wśród_ludzi,_ja_nic_teraz_nie_mam.
qstr_Ano_ja_nic_nie_mam_d Ano,_ja_nic_nie_mam_dla_pana,_ale_popytaj_wśród_ludzi.
qstr_Stara_dewota_i_zrzę Stara_dewota_i_zrzęda,_ale_rodzina_zebrała_pieniądze_na_okup,_to_szkoda_im_by_nie_pomóc,_szczególnie,_że_i_nagroda_dostanie_się_śmiałkowi.
qstr_Całkiem_ładniutkaz Całkiem_ładniutka,zresztą_sami_zobaczycie,_a_i_nagroda_jest_niemała,_okrągłe_{reg31}.
qstr_Niczego_sobie_i_kobi Niczego_sobie_i_kobitka_i_wynagrodzenie_za_jej_odnalezienie,_co_wy_na_to?
